23634,0,0,
23656,0,1,
24029,0,0,0
24035,0,0,
24036,0,1,1
24042,0,1,
25681,0,0,0
25687,0,0,
25688,0,1,2
25700,0,2,
25957,0,1,0
25969,0,0,
25970,0,1,2
25982,0,2,
26080,0,1,0
26092,0,0,
26093,0,1,2
26105,0,2,
26283,0,3,3
26289,0,3,
26290,0,2,1
26302,0,1,
26577,0,0,0
26583,0,0,
26584,0,1,2
26596,0,2,
26696,0,1,0
26708,0,0,
26709,0,1,2
26721,0,2,
26745,0,1,0
26757,0,0,
26758,0,1,4
26782,0,4,
27062,0,3,0
27086,0,0,
27087,0,1,4
27111,0,4,
27178,0,3,0
27202,0,0,
27203,0,1,4
27227,0,4,
27228,0,3,3
27234,0,3,
27662,0,2,0
27680,0,0,
27681,0,1,2
27693,0,2,
27951,0,1,0
27963,0,0,
27964,0,1,1
27970,0,1,
28019,0,2,3
28031,0,3,
28032,0,2,0
28050,0,0,
28269,0,0,
28303,0,3,
28440,0,2,0
28458,0,0,
28459,0,1,4
28483,0,4,
28563,0,3,0
28587,0,0,
28588,0,1,4
28612,0,4,
28615,0,3,0
28639,0,0,
28640,0,1,3
28658,0,3,
28826,0,2,0
28844,0,0,
28845,0,1,3
28863,0,3,
28939,0,2,0
28957,0,0,
28958,0,1,3
28976,0,3,
28998,0,4,
28999,0,3,0
29023,0,0,
29113,0,0,
29135,0,1,
29169,0,4,
29170,0,3,2
29182,0,2,
29243,0,1,0
29255,0,0,
29256,0,1,4
29280,0,4,
29339,0,3,3
29345,0,3,
29379,0,0,
29380,0,1,3
29398,0,3,
29602,0,2,0
29620,0,0,
29621,0,1,2
29633,0,2,
29690,0,3,3
29696,0,3,
29697,0,2,0
29715,0,0,
29925,0,0,
29959,0,3,
29960,0,2,0
29978,0,0,
29979,0,1,2
29991,0,2,
30009,0,2,
30037,0,4,
30038,0,3,0
30062,0,0,
30063,0,1,3
30081,0,3,
30103,0,4,
30104,0,3,1
30122,0,1,
30144,0,0,
30171,0,0,
30211,0,4,
30314,0,3,0
30338,0,0,
30339,0,1,2
30351,0,2,
30488,0,2,
30516,0,0,
30599,0,0,
30621,0,1,
30667,0,2,3
30679,0,3,
30680,0,2,1
30692,0,1,
30779,0,0,0
30785,0,0,
30786,0,1,4
30810,0,4,
30814,0,3,2
30826,0,2,
30827,0,3,3
30833,0,3,
30840,0,2,0
30858,0,0,
30859,0,1,3
30877,0,3,
30900,0,3,2
30912,0,2,
30941,0,1,4
30965,0,4,
30966,0,3,0
30990,0,0,
30991,0,1,3
31009,0,3,
31065,0,2,0
31083,0,0,
31084,0,1,3
31102,0,3,
31343,0,2,0
31361,0,0,
31362,0,1,3
31380,0,3,
31469,0,2,2
31475,0,2,
31476,0,3,4
31488,0,4,
31493,0,3,3
31499,0,3,
31533,0,0,
31534,0,1,2
31546,0,2,
31709,0,1,0
31721,0,0,
31722,0,1,4
31746,0,4,
