23634,24,0,1
24029,15,0,1
25681,21,0,2
25957,27,0,2
26080,27,0,2
26283,21,3,1
26577,21,0,2
26696,27,0,2
26745,39,0,4
27062,51,0,4
27178,51,0,4
27186,50,0,3
27662,33,0,2
27951,21,0,1
28019,33,3,0
28269,36,0,3
28440,45,0,4
28563,51,0,4
28615,45,0,3
28826,39,0,3
28939,61,0,4
28941,84,3,0
29113,24,0,1
29123,61,4,2
29243,39,0,4
29339,42,3,0
29349,51,0,3
29602,33,0,2
29690,27,3,0
29925,36,0,3
29926,67,0,2
30009,30,2,4
30031,74,0,4
30032,92,0,1
30052,94,3,0
30171,42,0,4
30314,39,0,2
30488,30,2,0
30599,24,0,1
30667,27,3,1
30779,33,0,4
30814,21,2,3
30840,74,0,2
30854,113,0,4
30848,144,3,0
30889,122,0,3
31065,39,0,3
31343,39,0,3
31469,21,2,4
31493,42,3,0
31522,26,0,2
31709,39,0,4
31755,39,0,2
31912,27,3,0
31997,36,0,3
32060,45,0,4
32340,51,0,4
32407,42,3,0
32718,30,0,2
32988,30,2,0
33114,36,0,3
33272,27,0,1
33284,43,0,3
33285,64,0,4
33312,62,3,0
33393,51,4,0
33426,44,3,2
33504,39,4,0
33829,39,3,0
34132,24,0,1
34146,24,0,1
34460,15,0,1
34619,21,0,2
34697,27,0,2
34842,33,4,1
34991,27,0,3
35017,36,3,0
35031,54,4,3
35116,33,0,2
35294,27,3,0
35335,33,3,1
35382,33,0,4
35480,33,1,3
35544,36,1,0
35694,30,0,2
35723,21,0,1
35736,28,0,2
35793,55,3,0
35796,52,4,0
35830,37,0,3
35859,15,3,2
35871,44,0,2
35886,29,0,2
35929,21,0,1
35976,21,0,2
35993,30,0,2
36098,30,1,0
36415,15,1,0
36536,39,3,0
36551,49,0,4
36610,33,0,1
36890,33,3,0
37027,42,0,4
37591,33,0,1
37911,21,0,2
37992,27,3,0
38024,45,4,1
38069,27,0,3
38205,36,3,0
38241,36,0,3
38442,36,3,0
38534,39,3,0
39007,42,0,4
39086,42,1,0
39138,27,2,0
39160,43,3,0
39163,40,3,0
39357,36,0,3
39446,39,0,3
39498,33,0,2
39545,30,2,4
39732,42,3,0
39787,36,1,3
39946,36,3,0
40056,42,0,4
40069,89,2,3
40105,75,0,4
40213,45,0,3
40324,36,3,0
40635,27,2,0
40666,42,0,4
40749,42,1,0
40774,36,0,3
40963,24,3,4
41003,36,3,1
41012,62,0,2
41483,39,0,4
41530,45,0,3
41644,36,3,0
41677,16,0,2
41695,27,3,0
41730,42,3,4
41979,33,0,1
42005,66,4,0
42053,43,0,4
42227,33,0,1
42370,27,0,3
42405,45,0,4
42663,30,4,2
42686,42,0,1
42854,33,0,4
42940,36,3,1
42989,27,0,3
43016,36,3,0
43025,65,3,0
43097,24,0,1
43167,45,4,0
43225,24,0,1
43457,24,1,0
43460,81,3,1
43489,74,4,0
43503,104,0,1
43561,68,4,0
43652,36,0,3
43772,21,2,4
43826,30,3,2
43887,33,0,3
43942,36,3,0
44164,39,4,2
44303,21,3,1
44354,39,4,1
44375,50,3,0
44455,42,0,4
44578,42,3,0
44727,30,0,2
44829,21,0,1
44898,27,0,3
44908,52,1,0
44949,30,0,3
45012,45,0,4
45056,30,3,2
45091,21,3,1
45224,27,4,3
45243,55,0,2
45505,39,0,4
45592,45,0,3
45592,64,3,0
45688,42,0,4
45725,30,4,0
45890,42,0,4
46134,33,0,1
46138,57,0,3
46230,45,0,4
46303,30,3,2
46565,39,0,4
46775,39,1,4
46868,39,0,2
46990,46,0,1
47002,34,3,1
47136,27,0,3
47181,33,0,2
47226,21,0,1
47419,33,0,4
47427,63,0,2
47518,33,0,3
47564,36,3,0
47615,30,0,2
47724,27,3,0
47828,39,3,0
47846,21,3,0
47914,51,4,0
48003,42,0,4
48262,36,4,1
48483,15,0,1
48540,33,0,4
48552,71,0,4
48616,64,0,3
48637,77,4,0
48725,36,0,3
48755,38,0,2
49001,27,0,2
49296,27,0,2
49342,15,3,2
49372,27,3,0
49395,17,0,2
49795,33,0,3
49811,130,2,0
49823,118,4,0
49835,119,0,2
49960,15,3,2
50016,33,4,1
50214,27,3,1
50261,33,3,0
50573,24,0,1
50636,15,0,1
50712,33,0,4
50851,33,0,1
51026,21,0,2
51102,33,4,1
51398,21,3,2
51513,33,0,3
51649,27,0,1
51796,33,3,0
51909,36,0,3
51940,40,2,0
52335,39,3,0
52346,53,0,4
52601,33,0,1
52752,15,0,1
52887,27,0,3
52951,45,0,4
53115,33,0,1
53149,33,3,0
53516,27,2,0
53613,24,0,1
53646,33,3,0
53698,21,2,1
53882,21,2,0
54033,24,0,1
54068,33,0,4
54281,33,0,1
54413,45,4,0
54416,55,4,2
54502,33,0,3
54598,33,0,2
54668,27,4,2
54723,39,0,4
54932,33,0,1
54935,58,0,3
54969,53,2,1
55099,45,4,0
55377,51,4,0
55471,33,3,1
55494,32,1,0
55720,52,3,2
55721,73,0,3
56008,24,3,2
56072,21,4,3
56236,36,3,0
56273,15,1,0
56538,27,2,0
56894,39,3,0
57050,51,4,0
57357,58,4,1
57368,75,0,3
57446,36,3,0
57531,51,4,0
57560,76,0,2
57568,96,3,0
57573,110,4,3
57660,42,3,0
57812,24,0,1
57839,15,2,1
57889,27,0,3
57907,28,3,0
57971,51,4,0
58176,42,2,4
58229,51,0,4
58234,65,0,1
58265,97,0,4
58282,80,3,4
58311,76,3,0
58381,38,0,1
58343,98,3,0
58664,33,3,1
58776,21,3,2
58853,27,3,0
58916,39,3,0
59024,42,3,4
59150,15,3,4
59173,30,3,2
59187,70,0,2
59193,86,3,1
59224,77,3,0
59450,39,3,0
59476,51,3,0
59542,39,3,0
59650,67,3,0
59653,83,4,3
59662,96,0,4
59671,112,3,0
59761,35,0,2
59983,33,0,3
59991,44,3,0
60188,39,3,0
60371,33,3,1
60508,33,3,0
60767,15,1,0
60794,42,0,4
60926,39,0,2
60931,41,0,1
61228,33,3,0
61251,29,0,3
61353,36,3,0
61504,27,2,0
61570,27,2,0
61593,45,3,4
61672,39,0,2
61836,27,3,0
62044,36,0,3
62052,47,3,0
62118,39,3,0
62296,39,3,0
62637,39,3,0
62865,39,3,0
62930,39,3,0
62995,39,3,0
63061,27,2,0
63150,27,2,0
63226,27,3,2
63521,30,2,0
63956,27,2,0
64287,42,0,4
64378,42,3,0
64423,27,3,2
64707,27,3,0
64982,51,4,0
65016,55,3,0
65433,33,4,3
65920,36,3,0
66662,39,3,0
66852,42,0,4
67060,24,4,3
68095,36,3,0
108266,36,0,3
109590,45,0,4
110783,33,0,1
111616,33,4,2
112105,33,0,3
112119,38,3,0
112123,59,0,4
112259,51,0,4
112262,48,0,4
112356,39,0,2
112500,33,0,3
112821,27,0,1
113405,21,0,2
113500,27,0,2
113743,39,0,4
113861,39,0,2
114039,33,0,3
114254,39,0,3
114346,27,0,1
114517,21,0,2
115251,21,0,1
115330,21,0,2
115366,21,0,1
115379,34,0,3
115479,36,3,0
115554,36,0,3
115556,72,0,3
115762,39,0,3
115930,30,3,1
115942,53,3,4
116013,42,3,0
116062,36,0,3
116084,58,0,4
116266,42,4,0
116338,42,0,4
116402,61,0,3
116404,66,1,2
116425,80,3,1
116445,82,0,2
116545,15,3,2
116826,21,0,1
116889,24,1,0
116956,36,0,3
117068,39,0,3
117161,36,3,0
117168,42,0,2
117187,23,0,2
117214,27,0,2
117529,33,0,3
117552,61,0,1
117577,43,3,2
117638,33,0,3
117639,39,0,2
117720,27,0,2
117822,27,0,2
117838,49,0,4
117972,39,0,2
118046,27,0,2
118180,27,3,0
118205,15,0,2
118435,39,0,4
118567,45,0,3
118568,51,0,2
118929,33,0,3
118966,21,4,2
119068,39,0,4
119207,39,0,2
119352,15,3,2
119395,33,0,3
119529,33,0,2
119542,20,0,2
119555,48,3,0
119584,39,2,1
119798,33,0,4
119879,45,0,3
119892,32,0,3
120518,27,4,1
120704,15,0,1
120736,15,2,1
120784,27,0,3
120787,46,0,4
120962,33,0,1
121038,21,0,2
121042,24,0,1
121077,30,1,3
121125,39,0,3
121344,45,0,4
121400,39,0,2
121540,30,2,0
121547,61,4,2
121613,33,0,3
121721,33,4,0
121866,36,0,3
121870,58,0,1
121935,33,3,0
122009,51,4,0
122100,39,3,0
122121,50,4,3
122408,45,0,4
122483,27,1,2
122511,33,0,3
122515,42,0,1
122632,27,0,3
122881,33,0,2
122972,55,4,0
122977,63,3,2
122992,70,0,3
123378,33,1,4
123427,39,0,2
123468,27,3,0
123517,33,3,1
123583,21,0,2
123625,27,0,2
123766,39,4,0
123843,15,1,0
123895,51,4,0
123918,35,4,1
123975,21,2,0
124252,33,4,3
124282,37,3,0
124325,39,4,2
124628,21,0,1
124720,33,3,0
124744,16,0,1
124758,62,3,2
124766,76,0,3
124816,45,3,0
125299,24,0,1
125315,15,1,0
125514,36,0,3
125572,39,0,3
125621,33,0,2
126075,33,0,3
126333,39,0,3
126412,27,0,1
126732,86,3,4
126744,74,0,4
126825,42,4,0
127063,39,3,0
127151,33,3,1
127175,29,3,2
127432,27,0,2
127546,15,3,2
127646,27,3,0
127695,36,0,3
127777,36,3,0
127824,30,0,2
127944,27,3,0
128025,51,4,0
128054,35,0,2
128064,32,0,1
128180,45,4,0
128501,42,3,4
128524,60,3,0
128542,49,0,1
128595,33,3,0
128737,24,0,1
128894,33,3,0
128974,42,3,4
129073,51,0,4
129167,51,0,4
129196,54,1,3
129389,36,3,0
129460,39,3,0
129507,42,0,4
129510,99,0,3
129519,109,1,0
129539,102,3,2
129775,39,0,4
130057,42,3,0
130126,36,2,3
130215,39,0,3
130242,34,3,4
130257,60,3,0
130600,39,3,0
130722,39,3,0
130736,32,3,1
131059,33,4,2
131232,21,0,1
131460,27,0,3
131487,36,1,0
131624,24,0,1
131682,27,0,3
131908,45,0,4
132051,45,0,3
132162,27,0,1
132250,33,0,4
132365,42,2,0
132383,50,2,0
132424,50,1,4
132528,15,3,4
132537,38,0,1
132592,21,0,2
132606,39,0,3
132611,75,0,1
132628,130,4,0
132708,50,4,0
132680,103,0,4
132791,45,0,3
132890,45,0,4
132907,28,0,4
132902,46,0,2
132948,27,3,0
133018,15,1,0
133091,30,0,2
133172,27,0,2
133196,35,0,3
133420,45,0,4
133564,45,0,3
133586,45,0,4
133696,42,4,0
133721,55,3,0
133827,39,3,0
133862,42,3,0
133899,24,0,3
133937,39,0,3
133969,33,0,1
134126,45,4,0
134329,39,3,0
134386,33,4,3
134479,27,0,1
134541,21,0,2
134631,24,2,1
134638,52,0,2
134725,27,0,2
134768,39,4,0
134846,51,4,0
135035,39,3,0
135122,42,0,4
135356,45,0,3
135636,36,3,0
135661,55,0,1
135640,98,4,0
135697,48,0,1
135796,21,0,2
136052,33,0,3
136172,33,4,0
136316,39,3,0
136531,39,3,0
136775,24,0,1
136831,21,0,2
137029,55,0,4
137036,48,3,4
137051,71,0,2
137202,27,3,0
137209,34,1,0
137390,30,0,2
137528,39,4,0
137662,30,0,2
137731,27,0,2
137829,33,0,3
137966,33,4,0
138003,15,1,0
138075,42,0,4
138224,42,2,0
138233,52,0,3
138266,41,3,4
138747,39,0,2
138771,22,0,1
139170,15,0,1
139278,21,0,2
139403,27,3,0
139439,30,0,2
139531,33,0,3
139680,15,4,3
139716,39,0,3
139760,33,0,2
139845,27,3,0
139969,30,0,2
139988,31,0,1
140133,49,0,4
140136,71,1,0
140218,51,4,0
140250,26,0,1
140313,45,4,0
140666,30,0,2
140677,51,0,3
140731,24,3,4
140875,56,3,2
140881,78,4,0
140889,70,2,0
141079,39,3,0
141295,27,3,2
141323,58,0,1
141324,79,4,0
141390,38,0,4
141447,42,3,0
141603,39,3,0
141730,42,0,4
141747,75,0,4
141797,66,3,0
141858,56,3,2
141871,65,0,3
141946,39,0,3
142027,39,0,3
142045,40,3,0
142069,54,3,0
142256,51,4,0
142289,56,3,0
142375,39,3,0
142436,67,3,0
142440,76,4,2
142788,39,0,4
142939,24,4,3
143145,39,0,3
143201,27,0,1
143246,27,0,3
143247,33,3,2
143294,27,3,0
143305,35,0,3
143418,24,3,2
143428,61,0,3
143439,57,0,2
143495,33,0,3
143575,36,3,0
143605,31,0,4
143707,45,0,3
143759,24,3,4
143878,42,4,0
143890,68,3,0
144006,42,0,4
144034,58,0,3
144048,66,0,4
144148,42,2,0
144265,39,3,0
144289,41,2,0
144376,39,4,2
144448,39,0,4
144470,42,4,0
144557,51,4,0
144676,42,0,4
144795,30,3,2
144829,33,4,1
144907,21,0,2
144944,15,3,2
145119,30,3,4
145140,75,3,4
145151,89,3,0
145223,49,3,1
145259,48,0,2
145303,57,4,0
145428,24,0,1
145466,27,0,3
145570,33,1,4
145647,67,0,4
145653,86,3,0
145719,27,0,1
145779,15,0,1
145903,33,3,0
145919,30,0,2
146020,27,4,2
146042,46,0,2
146182,30,3,4
146199,48,3,1
146264,21,3,2
146354,33,4,1
146449,33,3,0
146456,51,0,4
146623,33,0,1
146720,27,0,3
146780,24,3,2
146780,24,3,2
147028,21,3,1
147029,42,3,0
147169,39,3,0
147432,24,0,1
147450,81,3,0
147474,57,4,0
147577,42,0,4
147699,42,3,0
147801,39,3,0
148077,15,1,0
148097,24,0,1
148209,36,3,4
148223,48,2,4
148332,45,0,3
148370,20,3,1
148421,21,3,2
148447,27,3,0
148832,36,0,3
149026,36,3,0
149097,39,3,0
149181,39,3,0
149218,40,3,0
149331,45,4,1
149389,45,4,0
149429,31,2,0
149775,64,4,2
149795,44,0,2
149896,27,3,0
149926,30,0,2
149944,50,0,4
150052,30,4,2
150065,43,3,0
150113,39,3,0
150184,36,0,3
150337,27,4,1
150410,33,3,0
150497,42,0,4
150502,44,4,3
150545,80,0,1
150549,98,3,0
150559,88,4,0
150699,51,4,0
150756,42,3,4
150802,42,3,0
150976,39,3,0
150982,58,0,4
151150,30,3,2
151162,46,2,0
151354,39,3,0
152357,39,3,0
152442,67,4,0
152447,81,2,3
152928,24,3,4
153006,42,3,0
153050,33,4,3
154094,33,4,0
154112,53,4,2
154322,33,4,1
154445,33,3,0
