18038,0,1,3
18056,0,3,
18078,0,4,
18727,0,3,0
18751,0,0,
18752,0,1,1
18758,0,1,
18802,0,1,
18836,0,4,
19656,0,3,0
19680,0,0,
19681,0,1,3
19699,0,3,
19793,0,2,0
19811,0,0,
19812,0,1,3
19830,0,3,
19886,0,2,0
19904,0,0,
19905,0,1,2
19917,0,2,
20148,0,3,4
20160,0,4,
20161,0,3,1
20179,0,1,
20931,0,2,2
20937,0,2,
20965,0,4,
21104,0,3,0
21128,0,0,
21129,0,1,2
21141,0,2,
21171,0,1,1
21177,0,1,
21178,0,2,3
21190,0,3,
22087,0,4,4
22093,0,4,
22094,0,3,2
22106,0,2,
22155,0,1,1
22161,0,1,
22162,0,2,2
22168,0,2,
22191,0,2,
22219,0,0,
22302,0,0,
22336,0,3,
22724,0,2,0
22742,0,0,
22743,0,1,2
22755,0,2,
22778,0,2,1
22790,0,1,
22791,0,2,3
22803,0,3,
22804,0,2,0
22822,0,0,
22823,0,1,4
22847,0,4,
22901,0,3,0
22925,0,0,
22926,0,1,1
22932,0,1,
22943,0,0,0
22949,0,0,
22950,0,1,2
22962,0,2,
22963,0,1,0
22975,0,0,
22976,0,1,4
23000,0,4,
23152,0,3,0
23176,0,0,
23177,0,1,4
23201,0,4,
23688,0,3,1
23706,0,1,
23728,0,0,
23852,0,1,3
23870,0,3,
23871,0,2,2
23877,0,2,
23996,0,3,4
24008,0,4,
24009,0,3,2
24021,0,2,
24026,0,1,0
24038,0,0,
24039,0,1,3
24057,0,3,
24253,0,2,0
24271,0,0,
24272,0,1,2
24284,0,2,
24285,0,1,0
24297,0,0,
24298,0,1,4
24322,0,4,
24562,0,3,1
24580,0,1,
24602,0,0,
24704,0,1,2
24716,0,2,
24744,0,4,
24807,0,3,1
24825,0,1,
24847,0,0,
24848,0,1,4
24872,0,4,
24873,0,3,0
24897,0,0,
24898,0,1,4
24922,0,4,
24923,0,3,1
24941,0,1,
24955,0,0,0
24961,0,0,
24962,0,1,2
24974,0,2,
25473,0,1,1
25479,0,1,
25501,0,0,
25502,0,1,3
25520,0,3,
25755,0,2,0
25773,0,0,
25774,0,1,1
25780,0,1,
25885,0,0,0
25891,0,0,
25892,0,1,4
25916,0,4,
25919,0,3,0
25943,0,0,
25944,0,1,2
25956,0,2,
25957,0,1,1
25963,0,1,
26012,0,0,0
26018,0,0,
26019,0,1,2
26031,0,2,
26072,0,1,0
26084,0,0,
26085,0,1,4
26109,0,4,
26138,0,3,0
26162,0,0,
26163,0,1,1
26169,0,1,
26309,0,0,0
26315,0,0,
26316,0,1,1
26322,0,1,
26397,0,0,0
26403,0,0,
26404,0,1,1
26410,0,1,
26438,0,3,
26575,0,2,0
26593,0,0,
26594,0,1,2
26606,0,2,
26717,0,1,0
26729,0,0,
26730,0,1,1
26736,0,1,
26770,0,4,
26790,0,3,0
26814,0,0,
26815,0,1,1
26821,0,1,
26940,0,0,0
26946,0,0,
26947,0,1,1
26953,0,1,
27171,0,0,0
27177,0,0,
27178,0,1,1
27184,0,1,
27198,0,0,0
27204,0,0,
27205,0,1,1
27211,0,1,
27213,0,0,0
27219,0,0,
27220,0,1,2
27232,0,2,
27313,0,1,0
27325,0,0,
27326,0,1,1
27332,0,1,
27337,0,0,0
27343,0,0,
27344,0,1,2
27356,0,2,
27590,0,1,0
27602,0,0,
27603,0,1,4
27627,0,4,
27763,0,3,0
27787,0,0,
27788,0,1,1
27794,0,1,
27865,0,0,0
27871,0,0,
27872,0,1,1
27878,0,1,
27903,0,0,0
27909,0,0,
27910,0,1,3
27928,0,3,
27949,0,2,0
27967,0,0,
27968,0,1,2
27980,0,2,
28134,0,1,0
28146,0,0,
28147,0,1,4
28171,0,4,
28204,0,3,0
28228,0,0,
28229,0,1,3
28247,0,3,
28261,0,2,0
28279,0,0,
28280,0,1,4
28304,0,4,
28473,0,3,0
28497,0,0,
28498,0,1,1
28504,0,1,
28548,0,0,0
28554,0,0,
28555,0,1,3
28573,0,3,
28650,0,2,0
28668,0,0,
28669,0,1,3
28687,0,3,
28688,0,2,2
28694,0,2,
28716,0,1,
29070,0,0,0
29076,0,0,
29077,0,1,4
29101,0,4,
29158,0,3,0
29182,0,0,
29183,0,1,3
29201,0,3,
29202,0,2,1
29214,0,1,
29215,0,2,3
29227,0,3,
29228,0,2,0
29246,0,0,
29247,0,1,2
29259,0,2,
29337,0,1,0
29349,0,0,
29350,0,1,4
29374,0,4,
29375,0,3,0
29399,0,0,
29400,0,1,2
29412,0,2,
29434,0,3,
29435,0,2,0
29453,0,0,
29454,0,1,1
29460,0,1,
29494,0,4,
29495,0,3,0
29519,0,0,
29520,0,1,1
29526,0,1,
29548,0,2,
29586,0,1,0
29598,0,0,
29599,0,1,2
29611,0,2,
29619,0,1,0
29631,0,0,
29632,0,1,4
29656,0,4,
29657,0,3,0
29681,0,0,
29682,0,1,4
29706,0,4,
29724,0,3,0
29748,0,0,
29749,0,1,3
29767,0,3,
29768,0,2,0
29786,0,0,
29787,0,1,2
29799,0,2,
29884,0,1,0
29896,0,0,
29897,0,1,4
29921,0,4,
29922,0,3,2
29934,0,2,
29956,0,1,
29978,0,0,
29979,0,1,1
29985,0,1,
30013,0,3,
30036,0,3,0
30060,0,0,
30061,0,1,4
30085,0,4,
30086,0,3,2
30098,0,2,
30126,0,0,
30127,0,1,2
30139,0,2,
30140,0,1,1
30146,0,1,
30168,0,0,
30169,0,1,3
30187,0,3,
30209,0,4,
30210,0,3,0
30234,0,0,
30235,0,1,4
30259,0,4,
30260,0,3,1
30278,0,1,
30300,0,0,
30303,0,0,
30325,0,1,
30359,0,4,
30360,0,3,0
30384,0,0,
30385,0,1,1
30391,0,1,
30392,0,0,0
30398,0,0,
30399,0,1,4
30423,0,4,
